Source,Location ID,City,State,Country,Latitude,Longitude,Time Zone,Elevation,Local Time Zone,Clearsky DHI Units,Clearsky DNI Units,Clearsky GHI Units,Dew Point Units,DHI Units,DNI Units,GHI Units,Solar Zenith Angle Units,Temperature Units,Pressure Units,Relative Humidity Units,Precipitable Water Units,Wind Direction Units,Wind Speed Units,Cloud Type -15,Cloud Type 0,Cloud Type 1,Cloud Type 2,Cloud Type 3,Cloud Type 4,Cloud Type 5,Cloud Type 6,Cloud Type 7,Cloud Type 8,Cloud Type 9,Cloud Type 10,Cloud Type 11,Cloud Type 12,Fill Flag 0,Fill Flag 1,Fill Flag 2,Fill Flag 3,Fill Flag 4,Fill Flag 5,Surface Albedo Units,Version
NSRDB,165309,-,-,-,53.33,-6.26,0,18,0,w/m2,w/m2,w/m2,c,w/m2,w/m2,w/m2,Degree,c,mbar,%,cm,Degrees,m/s,N/A,Clear,Probably Clear,Fog,Water,Super-Cooled Water,Mixed,Opaque Ice,Cirrus,Overlapping,Overshooting,Unknown,Dust,Smoke,N/A,Missing Image,Low Irradiance,Exceeds Clearsky,Missing CLoud Properties,Rayleigh Violation,N/A,unknown
Year,Month,Day,Hour,Minute,Temperature,GHI,DHI,DNI,Solar Zenith Angle,Surface Albedo,Pressure,Wind Speed
2019,1,2,0,30,5.9,0,0,0,149.63,0.1,1043,2
2019,1,2,1,0,5.9,0,0,0,149.05,0.1,1043,2
2019,1,2,1,30,5.9,0,0,0,147.48,0.1,1044,2
2019,1,2,2,0,5.800000000000001,0,0,0,145.05,0.1,1044,2.1
2019,1,2,2,30,5.7,0,0,0,141.95000000000002,0.1,1044,2.1
2019,1,2,3,0,5.7,0,0,0,138.35,0.1,1044,2.2
2019,1,2,3,30,5.6000000000000005,0,0,0,134.39000000000001,0.1,1044,2.3000000000000003
2019,1,2,4,0,5.5,0,0,0,130.18,0.1,1044,2.3000000000000003
2019,1,2,4,30,5.4,0,0,0,125.81,0.1,1044,2.4000000000000004
2019,1,2,5,0,5.300000000000001,0,0,0,121.36,0.1,1043,2.5
2019,1,2,5,30,5.300000000000001,0,0,0,116.89,0.1,1044,2.5
2019,1,2,6,0,5.2,0,0,0,112.43,0.1,1044,2.6
2019,1,2,6,30,5.2,0,0,0,108.05,0.1,1044,2.6
2019,1,2,7,0,5.2,0,0,0,103.77,0.1,1044,2.6
2019,1,2,7,30,5.2,0,0,0,99.64,0.1,1044,2.7
2019,1,2,8,0,5.2,0,0,0,95.71000000000001,0.1,1044,2.7
2019,1,2,8,30,5.4,0,0,0,92.01,0.1,1045,2.6
2019,1,2,9,0,5.7,2,2,0,88.25,0.1,1045,2.6
2019,1,2,9,30,6.2,4,4,0,85.32000000000001,0.1,1045,2.6
2019,1,2,10,0,6.7,6,6,0,82.66,0.1,1045,2.7
2019,1,2,10,30,7,9,9,0,80.39,0.1,1045,2.8000000000000003
2019,1,2,11,0,7.300000000000001,11,11,0,78.57000000000001,0.1,1045,2.8000000000000003
2019,1,2,11,30,7.4,12,12,0,77.24,0.1,1045,2.8000000000000003
2019,1,2,12,0,7.5,13,13,0,76.43,0.1,1044,2.8000000000000003
2019,1,2,12,30,7.5,14,14,0,76.17,0.1,1044,2.7
2019,1,2,13,0,7.6000000000000005,13,13,0,76.47,0.1,1044,2.6
2019,1,2,13,30,7.5,12,12,0,77.3,0.1,1043,2.4000000000000004
2019,1,2,14,0,7.4,11,11,0,78.67,0.1,1043,2.3000000000000003
2019,1,2,14,30,7.2,9,9,0,80.52,0.1,1043,2.2
2019,1,2,15,0,6.9,6,6,0,82.82000000000001,0.1,1043,2.1
2019,1,2,15,30,6.7,4,4,0,85.5,0.1,1043,2.1
2019,1,2,16,0,6.4,2,2,0,88.44,0.1,1043,2.1
2019,1,2,16,30,6.5,0,0,0,92.24,0.1,1043,2.2
2019,1,2,17,0,6.5,0,0,0,95.95,0.1,1043,2.2
2019,1,2,17,30,6.5,0,0,0,99.9,0.1,1043,2.2
2019,1,2,18,0,6.5,0,0,0,104.03,0.1,1043,2.3000000000000003
2019,1,2,18,30,6.4,0,0,0,108.31,0.1,1043,2.3000000000000003
2019,1,2,19,0,6.4,0,0,0,112.7,0.1,1043,2.4000000000000004
2019,1,2,19,30,6.4,0,0,0,117.16,0.1,1043,2.5
2019,1,2,20,0,6.300000000000001,0,0,0,121.63,0.1,1043,2.5
2019,1,2,20,30,6.300000000000001,0,0,0,126.07000000000001,0.1,1043,2.5
2019,1,2,21,0,6.300000000000001,0,0,0,130.43,0.1,1043,2.5
2019,1,2,21,30,6.2,0,0,0,134.62,0.1,1043,2.5
2019,1,2,22,0,6.2,0,0,0,138.55,0.1,1043,2.5
2019,1,2,22,30,6.1000000000000005,0,0,0,142.12,0.1,1043,2.5
2019,1,2,23,0,6,0,0,0,145.17000000000002,0.1,1042,2.4000000000000004
2019,1,2,23,30,6,0,0,0,147.54,0.1,1042,2.4000000000000004
2019,1,3,0,0,5.9,0,0,0,149.04,0.1,1042,2.3000000000000003
2019,1,3,0,30,5.800000000000001,0,0,0,149.54,0.1,1042,2.2
2019,1,3,1,0,5.7,0,0,0,148.98,0.1,1042,2.1
2019,1,3,1,30,5.7,0,0,0,147.42000000000002,0.1,1042,1.9000000000000001
2019,1,3,2,0,5.7,0,0,0,145.01,0.1,1042,1.8
2019,1,3,2,30,5.7,0,0,0,141.93,0.1,1042,1.7000000000000002
2019,1,3,3,0,5.7,0,0,0,138.33,0.1,1042,1.5
2019,1,3,3,30,5.7,0,0,0,134.38,0.1,1042,1.5
2019,1,3,4,0,5.7,0,0,0,130.17000000000002,0.1,1042,1.4000000000000001
2019,1,3,4,30,5.7,0,0,0,125.81,0.1,1042,1.5
2019,1,3,5,0,5.7,0,0,0,121.36,0.1,1042,1.5
2019,1,3,5,30,5.7,0,0,0,116.89,0.1,1042,1.7000000000000002
2019,1,3,6,0,5.6000000000000005,0,0,0,112.43,0.1,1042,1.8
2019,1,3,6,30,5.6000000000000005,0,0,0,108.04,0.1,1042,2
2019,1,3,7,0,5.5,0,0,0,103.76,0.1,1042,2.1
2019,1,3,7,30,5.5,0,0,0,99.63,0.1,1042,2.2
2019,1,3,8,0,5.5,0,0,0,95.69,0.1,1042,2.4000000000000004
2019,1,3,8,30,5.800000000000001,0,0,0,91.99,0.1,1042,2.4000000000000004
2019,1,3,9,0,6,20,15,178,88.23,0.1,1043,2.5
2019,1,3,9,30,6.5,4,4,0,85.28,0.1,1043,2.6
2019,1,3,10,0,6.9,6,6,0,82.61,0.1,1043,2.8000000000000003
2019,1,3,10,30,7.2,9,9,0,80.33,0.1,1043,2.7
2019,1,3,11,0,7.5,170,47,616,78.5,0.1,1043,2.7
2019,1,3,11,30,7.7,195,50,649,77.16,0.1,1042,2.6
2019,1,3,12,0,7.9,210,52,668,76.35000000000001,0.1,1042,2.6
2019,1,3,12,30,8.1,215,53,674,76.08,0.1,1042,2.5
2019,1,3,13,0,8.200000000000001,209,52,666,76.37,0.1,1042,2.4000000000000004
2019,1,3,13,30,8.200000000000001,194,51,647,77.2,0.1,1042,2.3000000000000003
2019,1,3,14,0,8.200000000000001,169,48,612,78.55,0.1,1042,2.2
2019,1,3,14,30,7.800000000000001,9,9,0,80.4,0.1,1042,2.2
2019,1,3,15,0,7.5,6,6,0,82.69,0.1,1042,2.1
2019,1,3,15,30,7.1000000000000005,4,4,0,85.37,0.1,1042,2.1
2019,1,3,16,0,6.800000000000001,19,15,166,88.32000000000001,0.1,1042,2.2
2019,1,3,16,30,6.6000000000000005,0,0,0,92.10000000000001,0.1,1043,2.2
2019,1,3,17,0,6.4,0,0,0,95.81,0.1,1043,2.2
2019,1,3,17,30,6.2,0,0,0,99.76,0.1,1043,2.3000000000000003
2019,1,3,18,0,5.9,0,0,0,103.89,0.1,1043,2.4000000000000004
2019,1,3,18,30,5.9,0,0,0,108.17,0.1,1043,2.5
2019,1,3,19,0,5.9,0,0,0,112.56,0.1,1043,2.5
2019,1,3,19,30,5.800000000000001,0,0,0,117.02,0.1,1042,2.6
2019,1,3,20,0,5.800000000000001,0,0,0,121.49000000000001,0.1,1042,2.6
2019,1,3,20,30,5.800000000000001,0,0,0,125.93,0.1,1042,2.7
2019,1,3,21,0,5.800000000000001,0,0,0,130.29,0.1,1042,2.7
2019,1,3,21,30,5.7,0,0,0,134.48,0.1,1042,2.7
2019,1,3,22,0,5.6000000000000005,0,0,0,138.42000000000002,0.1,1042,2.8000000000000003
2019,1,3,22,30,5.5,0,0,0,141.99,0.1,1042,2.8000000000000003
2019,1,3,23,0,5.5,0,0,0,145.04,0.1,1042,2.8000000000000003
2019,1,3,23,30,5.5,0,0,0,147.41,0.1,1042,2.8000000000000003
2019,1,4,0,0,5.300000000000001,0,0,0,148.93,0.1,1043,2.8000000000000003
2019,1,4,0,30,5.2,0,0,0,149.44,0.1,1043,2.7
2019,1,4,1,0,5.1000000000000005,0,0,0,148.9,0.1,1043,2.6
2019,1,4,1,30,5,0,0,0,147.36,0.1,1043,2.5
2019,1,4,2,0,4.9,0,0,0,144.97,0.1,1043,2.4000000000000004
2019,1,4,2,30,4.7,0,0,0,141.89000000000001,0.1,1043,2.2
2019,1,4,3,0,4.6000000000000005,0,0,0,138.31,0.1,1043,2.1
2019,1,4,3,30,4.5,0,0,0,134.36,0.1,1043,2
2019,1,4,4,0,4.4,0,0,0,130.16,0.1,1043,1.8
2019,1,4,4,30,4.4,0,0,0,125.8,0.1,1042,1.8
2019,1,4,5,0,4.4,0,0,0,121.36,0.1,1042,1.7000000000000002
2019,1,4,5,30,4.4,0,0,0,116.88,0.1,1042,1.7000000000000002
2019,1,4,6,0,4.4,0,0,0,112.42,0.1,1042,1.7000000000000002
2019,1,4,6,30,4.3,0,0,0,108.03,0.1,1042,1.7000000000000002
2019,1,4,7,0,4.2,0,0,0,103.75,0.1,1042,1.7000000000000002
2019,1,4,7,30,4.1000000000000005,0,0,0,99.61,0.1,1043,1.7000000000000002
2019,1,4,8,0,4,0,0,0,95.67,0.1,1043,1.7000000000000002
2019,1,4,8,30,4.2,0,0,0,91.96000000000001,0.1,1043,1.8
2019,1,4,9,0,4.5,2,2,0,88.19,0.1,1043,1.9000000000000001
2019,1,4,9,30,5,4,4,0,85.24,0.1,1043,2.1
2019,1,4,10,0,5.6000000000000005,7,7,0,82.56,0.1,1043,2.3000000000000003
2019,1,4,10,30,5.800000000000001,9,9,0,80.27,0.1,1043,2.6
2019,1,4,11,0,6.1000000000000005,180,42,688,78.43,0.1,1043,2.8000000000000003
2019,1,4,11,30,6.2,205,45,719,77.08,0.1,1043,2.9000000000000004
2019,1,4,12,0,6.300000000000001,14,14,0,76.26,0.1,1042,2.9000000000000004
2019,1,4,12,30,6.300000000000001,14,14,0,75.98,0.1,1042,2.8000000000000003
2019,1,4,13,0,6.4,14,14,0,76.26,0.1,1042,2.7
2019,1,4,13,30,6.300000000000001,205,46,707,77.08,0.1,1042,2.5
2019,1,4,14,0,6.300000000000001,179,43,678,78.43,0.1,1042,2.3000000000000003
2019,1,4,14,30,5.800000000000001,9,9,0,80.27,0.1,1042,2
2019,1,4,15,0,5.300000000000001,7,7,0,82.56,0.1,1042,1.8
2019,1,4,15,30,4.9,4,4,0,85.24,0.1,1042,1.8
2019,1,4,16,0,4.5,2,2,0,88.19,0.1,1042,1.8
2019,1,4,16,30,4.5,0,0,0,91.96000000000001,0.1,1042,1.8
2019,1,4,17,0,4.5,0,0,0,95.67,0.1,1042,1.9000000000000001
2019,1,4,17,30,4.6000000000000005,0,0,0,99.61,0.1,1042,1.9000000000000001
2019,1,4,18,0,4.7,0,0,0,103.74000000000001,0.1,1042,2
2019,1,4,18,30,4.9,0,0,0,108.03,0.1,1042,2.1
2019,1,4,19,0,5.1000000000000005,0,0,0,112.41,0.1,1042,2.1
2019,1,4,19,30,5.300000000000001,0,0,0,116.87,0.1,1042,2.2
2019,1,4,20,0,5.5,0,0,0,121.34,0.1,1042,2.3000000000000003
2019,1,4,20,30,5.6000000000000005,0,0,0,125.79,0.1,1042,2.4000000000000004
2019,1,4,21,0,5.7,0,0,0,130.14000000000001,0.1,1042,2.4000000000000004
2019,1,4,21,30,5.6000000000000005,0,0,0,134.33,0.1,1041,2.5
2019,1,4,22,0,5.6000000000000005,0,0,0,138.27,0.1,1041,2.6
2019,1,4,22,30,5.4,0,0,0,141.84,0.1,1041,2.7
2019,1,4,23,0,5.300000000000001,0,0,0,144.9,0.1,1041,2.8000000000000003
2019,1,4,23,30,5.300000000000001,0,0,0,147.28,0.1,1041,2.8000000000000003
2019,1,5,0,0,5.2,0,0,0,148.81,0.1,1041,2.9000000000000004
2019,1,5,0,30,5.300000000000001,0,0,0,149.33,0.1,1041,3
2019,1,5,1,0,5.5,0,0,0,148.81,0.1,1040,3.1
2019,1,5,1,30,5.4,0,0,0,147.29,0.1,1040,3.2
2019,1,5,2,0,5.4,0,0,0,144.91,0.1,1040,3.3000000000000003
2019,1,5,2,30,5.300000000000001,0,0,0,141.85,0.1,1040,3.3000000000000003
2019,1,5,3,0,5.2,0,0,0,138.28,0.1,1040,3.3000000000000003
2019,1,5,3,30,5.1000000000000005,0,0,0,134.34,0.1,1040,3.3000000000000003
2019,1,5,4,0,5,0,0,0,130.14000000000001,0.1,1040,3.3000000000000003
2019,1,5,4,30,5,0,0,0,125.79,0.1,1039,3.3000000000000003
2019,1,5,5,0,5.1000000000000005,0,0,0,121.34,0.1,1039,3.2
2019,1,5,5,30,5.1000000000000005,0,0,0,116.87,0.1,1039,3.2
2019,1,5,6,0,5.2,0,0,0,112.41,0.1,1039,3.1
2019,1,5,6,30,5.2,0,0,0,108.01,0.1,1039,3
2019,1,5,7,0,5.300000000000001,0,0,0,103.73,0.1,1039,3
2019,1,5,7,30,5.300000000000001,0,0,0,99.59,0.1,1039,2.9000000000000004
2019,1,5,8,0,5.4,0,0,0,95.64,0.1,1039,2.9000000000000004
2019,1,5,8,30,5.6000000000000005,0,0,0,91.92,0.1,1039,2.9000000000000004
2019,1,5,9,0,5.9,22,15,220,88.15,0.1,1039,3
2019,1,5,9,30,6.300000000000001,4,4,0,85.19,0.1,1039,3.1
2019,1,5,10,0,6.7,7,7,0,82.5,0.1,1039,3.2
2019,1,5,10,30,6.9,144,42,596,80.2,0.1,1039,3.3000000000000003
2019,1,5,11,0,7.1000000000000005,11,11,0,78.35000000000001,0.1,1039,3.3000000000000003
2019,1,5,11,30,7.2,201,50,671,76.99,0.1,1038,3.4000000000000004
2019,1,5,12,0,7.4,14,14,0,76.16,0.1,1038,3.4000000000000004
2019,1,5,12,30,7.5,14,14,0,75.87,0.1,1038,3.4000000000000004
2019,1,5,13,0,7.5,14,14,0,76.14,0.1,1038,3.4000000000000004
2019,1,5,13,30,7.5,13,13,0,76.96000000000001,0.1,1038,3.3000000000000003
2019,1,5,14,0,7.5,11,11,0,78.3,0.1,1038,3.2
2019,1,5,14,30,7.5,9,9,0,80.13,0.1,1038,3.2
2019,1,5,15,0,7.4,7,7,0,82.42,0.1,1037,3.1
2019,1,5,15,30,7.300000000000001,4,4,0,85.10000000000001,0.1,1037,3.1
2019,1,5,16,0,7.300000000000001,3,3,0,88.06,0.1,1037,3.1
2019,1,5,16,30,7.300000000000001,0,0,0,91.81,0.1,1037,3.1
2019,1,5,17,0,7.4,0,0,0,95.52,0.1,1038,3.2
2019,1,5,17,30,7.4,0,0,0,99.46000000000001,0.1,1038,3.2
2019,1,5,18,0,7.4,0,0,0,103.59,0.1,1038,3.2
2019,1,5,18,30,7.300000000000001,0,0,0,107.87,0.1,1038,3.2
2019,1,5,19,0,7.300000000000001,0,0,0,112.26,0.1,1038,3.2
2019,1,5,19,30,7.300000000000001,0,0,0,116.72,0.1,1038,3.3000000000000003
2019,1,5,20,0,7.300000000000001,0,0,0,121.19,0.1,1038,3.3000000000000003
2019,1,5,20,30,7.300000000000001,0,0,0,125.63000000000001,0.1,1037,3.4000000000000004
2019,1,5,21,0,7.4,0,0,0,129.99,0.1,1037,3.4000000000000004
2019,1,5,21,30,7.4,0,0,0,134.18,0.1,1037,3.4000000000000004
2019,1,5,22,0,7.300000000000001,0,0,0,138.12,0.1,1037,3.4000000000000004
2019,1,5,22,30,7.4,0,0,0,141.69,0.1,1037,3.4000000000000004
2019,1,5,23,0,7.4,0,0,0,144.76,0.1,1037,3.4000000000000004
2019,1,5,23,30,7.4,0,0,0,147.15,0.1,1037,3.4000000000000004
2019,1,6,0,0,7.300000000000001,0,0,0,148.68,0.1,1037,3.4000000000000004
2019,1,6,0,30,7.2,0,0,0,149.22,0.1,1037,3.4000000000000004
2019,1,6,1,0,7.2,0,0,0,148.71,0.1,1037,3.3000000000000003
2019,1,6,1,30,7.1000000000000005,0,0,0,147.21,0.1,1037,3.3000000000000003
2019,1,6,2,0,7.1000000000000005,0,0,0,144.85,0.1,1037,3.3000000000000003
2019,1,6,2,30,7.1000000000000005,0,0,0,141.8,0.1,1037,3.2
2019,1,6,3,0,7,0,0,0,138.24,0.1,1037,3.2
2019,1,6,3,30,7.1000000000000005,0,0,0,134.31,0.1,1037,3.2
2019,1,6,4,0,7.1000000000000005,0,0,0,130.12,0.1,1037,3.3000000000000003
2019,1,6,4,30,7.1000000000000005,0,0,0,125.77,0.1,1037,3.1
2019,1,6,5,0,7.1000000000000005,0,0,0,121.32000000000001,0.1,1037,3
2019,1,6,5,30,7.1000000000000005,0,0,0,116.85000000000001,0.1,1037,3
2019,1,6,6,0,7.2,0,0,0,112.39,0.1,1037,2.9000000000000004
2019,1,6,6,30,7.300000000000001,0,0,0,107.99000000000001,0.1,1037,2.9000000000000004
2019,1,6,7,0,7.4,0,0,0,103.7,0.1,1037,2.9000000000000004
2019,1,6,7,30,7.4,0,0,0,99.55,0.1,1037,2.8000000000000003
2019,1,6,8,0,7.5,0,0,0,95.60000000000001,0.1,1037,2.8000000000000003
2019,1,6,8,30,7.6000000000000005,0,0,0,91.88,0.1,1037,2.9000000000000004
2019,1,6,9,0,7.7,2,2,0,88.11,0.1,1037,3
2019,1,6,9,30,7.9,4,4,0,85.13,0.1,1037,3.1
2019,1,6,10,0,8,6,6,0,82.43,0.1,1037,3.2
2019,1,6,10,30,8.3,9,9,0,80.12,0.1,1037,3.4000000000000004
2019,1,6,11,0,8.5,11,11,0,78.26,0.1,1037,3.5
2019,1,6,11,30,8.700000000000001,8,8,0,76.89,0.1,1037,3.4000000000000004
2019,1,6,12,0,8.9,8,8,0,76.05,0.1,1037,3.4000000000000004
2019,1,6,12,30,9.1,8,8,0,75.76,0.1,1037,3.3000000000000003
2019,1,6,13,0,9.3,8,8,0,76.02,0.1,1037,3.2
2019,1,6,13,30,9.4,8,8,0,76.83,0.1,1037,3.2
2019,1,6,14,0,9.4,7,7,0,78.16,0.1,1037,3.2
2019,1,6,14,30,9.4,6,6,0,79.99,0.1,1037,3.2
2019,1,6,15,0,9.4,5,5,0,82.28,0.1,1037,3.2
2019,1,6,15,30,9.4,4,4,0,84.96000000000001,0.1,1037,3.2
2019,1,6,16,0,9.4,3,3,0,87.92,0.1,1037,3.3000000000000003
2019,1,6,16,30,9.4,0,0,0,91.66,0.1,1037,3.3000000000000003
2019,1,6,17,0,9.5,0,0,0,95.36,0.1,1037,3.4000000000000004
2019,1,6,17,30,9.5,0,0,0,99.3,0.1,1036,3.5
2019,1,6,18,0,9.5,0,0,0,103.44,0.1,1036,3.5
2019,1,6,18,30,9.5,0,0,0,107.72,0.1,1036,3.6
2019,1,6,19,0,9.5,0,0,0,112.11,0.1,1036,3.6
2019,1,6,19,30,9.4,0,0,0,116.56,0.1,1036,3.7
2019,1,6,20,0,9.4,0,0,0,121.03,0.1,1036,3.8000000000000003
2019,1,6,20,30,9.4,0,0,0,125.48,0.1,1036,4
2019,1,6,21,0,9.4,0,0,0,129.83,0.1,1036,4.2
2019,1,6,21,30,9.4,0,0,0,134.02,0.1,1036,4.5
2019,1,6,22,0,9.4,0,0,0,137.96,0.1,1035,4.7
2019,1,6,22,30,9.4,0,0,0,141.54,0.1,1035,4.9
2019,1,6,23,0,9.5,0,0,0,144.61,0.1,1035,5.1000000000000005
2019,1,6,23,30,9.5,0,0,0,147,0.1,1035,5.1000000000000005
2019,1,7,0,0,9.5,0,0,0,148.55,0.1,1035,5.4
2019,1,7,0,30,9.5,0,0,0,149.1,0.1,1035,5.300000000000001
2019,1,7,1,0,9.5,0,0,0,148.61,0.1,1035,5.2
2019,1,7,1,30,9.5,0,0,0,147.12,0.1,1035,5.2
2019,1,7,2,0,9.5,0,0,0,144.78,0.1,1035,5.300000000000001
2019,1,7,2,30,9.5,0,0,0,141.74,0.1,1034,5.300000000000001
2019,1,7,3,0,9.600000000000001,0,0,0,138.19,0.1,1034,5.4
2019,1,7,3,30,9.600000000000001,0,0,0,134.27,0.1,1034,5.4
2019,1,7,4,0,9.600000000000001,0,0,0,130.09,0.1,1033,5.5
2019,1,7,4,30,9.600000000000001,0,0,0,125.74000000000001,0.1,1033,5.5
2019,1,7,5,0,9.600000000000001,0,0,0,121.3,0.1,1033,5.5
2019,1,7,5,30,9.600000000000001,0,0,0,116.82000000000001,0.1,1033,5.7
2019,1,7,6,0,9.600000000000001,0,0,0,112.36,0.1,1032,5.9
2019,1,7,6,30,9.700000000000001,0,0,0,107.96000000000001,0.1,1032,6.2
2019,1,7,7,0,9.700000000000001,0,0,0,103.66,0.1,1032,6.4
2019,1,7,7,30,9.600000000000001,0,0,0,99.52,0.1,1032,6.6000000000000005
2019,1,7,8,0,9.5,0,0,0,95.55,0.1,1032,6.7
2019,1,7,8,30,9.5,0,0,0,91.82000000000001,0.1,1032,6.9
2019,1,7,9,0,9.5,3,3,0,88.05,0.1,1032,7.2
2019,1,7,9,30,9.700000000000001,4,4,0,85.07000000000001,0.1,1032,7.4
2019,1,7,10,0,9.8,5,5,0,82.36,0.1,1032,7.6000000000000005
2019,1,7,10,30,10,6,6,0,80.04,0.1,1031,7.800000000000001
2019,1,7,11,0,10.200000000000001,7,7,0,78.16,0.1,1031,8
2019,1,7,11,30,10.3,8,8,0,76.79,0.1,1031,7.9
2019,1,7,12,0,10.4,8,8,0,75.94,0.1,1030,7.9
2019,1,7,12,30,10.5,8,8,0,75.63,0.1,1030,7.6000000000000005
2019,1,7,13,0,10.600000000000001,8,8,0,75.89,0.1,1030,7.4
2019,1,7,13,30,10.600000000000001,8,8,0,76.69,0.1,1030,7.1000000000000005
2019,1,7,14,0,10.600000000000001,7,7,0,78.02,0.1,1029,6.9
2019,1,7,14,30,10.5,7,7,0,79.85000000000001,0.1,1030,6.800000000000001
2019,1,7,15,0,10.4,6,6,0,82.13,0.1,1030,6.7
2019,1,7,15,30,10.100000000000001,5,5,0,84.81,0.1,1030,6.800000000000001
