Source,Location ID,City,State,Country,Latitude,Longitude,Time Zone,Elevation,Local Time Zone,Clearsky DHI Units,Clearsky DNI Units,Clearsky GHI Units,Dew Point Units,DHI Units,DNI Units,GHI Units,Solar Zenith Angle Units,Temperature Units,Pressure Units,Relative Humidity Units,Precipitable Water Units,Wind Direction Units,Wind Speed Units,Cloud Type -15,Cloud Type 0,Cloud Type 1,Cloud Type 2,Cloud Type 3,Cloud Type 4,Cloud Type 5,Cloud Type 6,Cloud Type 7,Cloud Type 8,Cloud Type 9,Cloud Type 10,Cloud Type 11,Cloud Type 12,Fill Flag 0,Fill Flag 1,Fill Flag 2,Fill Flag 3,Fill Flag 4,Fill Flag 5,Surface Albedo Units,Version
NSRDB,145612,-,-,-,36.61,-121.86,-8,9,-8,w/m2,w/m2,w/m2,c,w/m2,w/m2,w/m2,Degree,c,mbar,%,cm,Degrees,m/s,N/A,Clear,Probably Clear,Fog,Water,Super-Cooled Water,Mixed,Opaque Ice,Cirrus,Overlapping,Overshooting,Unknown,Dust,Smoke,N/A,Missing Image,Low Irradiance,Exceeds Clearsky,Missing CLoud Properties,Rayleigh Violation,N/A,v3.2.2
Year,Month,Day,Hour,Minute,Temperature,GHI,DHI,DNI,Solar Zenith Angle,Surface Albedo,Pressure,Wind Speed
2020,1,2,9,0,14.200000000000001,170,94,285,74.63,0.08,1046,3.2
2020,1,2,9,30,14.700000000000001,293,74,658,70.60000000000001,0.08,1046,3.2
2020,1,2,10,0,15.200000000000001,337,98,613,67.07000000000001,0.08,1046,3.3000000000000003
2020,1,2,10,30,15.600000000000001,353,139,490,64.12,0.08,1046,3.4000000000000004
2020,1,2,11,0,16,389,150,506,61.83,0.08,1046,3.6
2020,1,2,11,30,16.3,477,98,765,60.29,0.08,1045,3.6
2020,1,2,12,0,16.5,512,78,857,59.56,0.08,1045,3.6
2020,1,2,12,30,16.7,507,80,845,59.660000000000004,0.08,1044,3.5
2020,1,2,13,0,16.8,500,74,868,60.59,0.08,1044,3.3000000000000003
2020,1,2,13,30,16.900000000000002,420,114,658,62.31,0.08,1044,3.1
2020,1,2,14,0,16.900000000000002,374,109,621,64.77,0.08,1043,2.9000000000000004
2020,1,2,14,30,16.8,369,63,813,67.86,0.08,1044,2.6
2020,1,2,15,0,16.6,301,58,766,71.52,0.08,1044,2.4000000000000004
2020,1,2,15,30,16.6,223,51,693,75.65,0.08,1044,2.4000000000000004
2020,1,2,16,0,15,142,43,580,80.17,0.07,1044,1.9000000000000001
2020,1,2,16,30,14.5,64,29,395,84.98,0.07,1044,1.9000000000000001
2020,1,2,17,0,13.9,8,8,75,89.76,0.07,1045,1.9000000000000001
2020,1,2,17,30,13.8,0,0,0,95.68,0.07,1045,1.9000000000000001
2020,1,2,18,0,13.600000000000001,0,0,0,101.25,0.07,1045,1.9000000000000001
2020,1,2,18,30,13.5,0,0,0,106.96000000000001,0.07,1046,1.9000000000000001
2020,1,2,19,0,13.5,0,0,0,112.79,0.07,1046,1.9000000000000001
2020,1,2,19,30,13.5,0,0,0,118.71000000000001,0.07,1046,1.8
2020,1,2,20,0,13.5,0,0,0,124.68,0.07,1047,1.7000000000000002
2020,1,2,20,30,13.4,0,0,0,130.69,0.07,1047,1.6
2020,1,2,21,0,13.4,0,0,0,136.70000000000002,0.07,1047,1.6
2020,1,2,21,30,13.3,0,0,0,142.67000000000002,0.07,1047,1.6
2020,1,2,22,0,13.200000000000001,0,0,0,148.52,0.07,1047,1.7000000000000002
2020,1,2,22,30,13.100000000000001,0,0,0,154.15,0.07,1047,1.8
2020,1,2,23,0,13,0,0,0,159.32,0.07,1047,1.9000000000000001
2020,1,2,23,30,12.8,0,0,0,163.57,0.07,1047,1.9000000000000001
2020,1,3,0,0,12.700000000000001,0,0,0,166.01,0.07,1046,2
2020,1,3,0,30,12.5,0,0,0,165.68,0.07,1046,2.1
2020,1,3,1,0,12.4,0,0,0,162.72,0.07,1046,2.2
2020,1,3,1,30,12.200000000000001,0,0,0,158.19,0.07,1046,2.3000000000000003
2020,1,3,2,0,12,0,0,0,152.89000000000001,0.07,1046,2.4000000000000004
2020,1,3,2,30,11.8,0,0,0,147.19,0.07,1046,2.5
2020,1,3,3,0,11.600000000000001,0,0,0,141.31,0.07,1046,2.6
2020,1,3,3,30,11.4,0,0,0,135.33,0.07,1045,2.6
2020,1,3,4,0,11.200000000000001,0,0,0,129.31,0.07,1045,2.7
2020,1,3,4,30,11,0,0,0,123.3,0.07,1045,2.8000000000000003
2020,1,3,5,0,10.9,0,0,0,117.33,0.07,1045,2.8000000000000003
2020,1,3,5,30,10.700000000000001,0,0,0,111.43,0.07,1045,2.9000000000000004
2020,1,3,6,0,10.600000000000001,0,0,0,105.62,0.07,1046,2.9000000000000004
2020,1,3,6,30,10.600000000000001,0,0,0,99.94,0.07,1046,2.9000000000000004
2020,1,3,7,0,10.600000000000001,0,0,0,94.41,0.07,1046,2.9000000000000004
2020,1,3,7,30,11.600000000000001,12,11,31,88.69,0.07,1046,2.8000000000000003
2020,1,3,8,0,12.600000000000001,64,38,244,83.82000000000001,0.07,1047,2.7
2020,1,3,8,30,13.3,160,46,601,79.06,0.07,1047,2.6
2020,1,3,9,0,14.100000000000001,244,53,721,74.62,0.07,1047,2.5
2020,1,3,9,30,14.9,313,63,753,70.58,0.07,1047,2.3000000000000003
2020,1,3,10,0,15.8,362,85,711,67.04,0.07,1048,2
2020,1,3,10,30,16.6,428,80,796,64.07000000000001,0.07,1047,1.8
2020,1,3,11,0,17.400000000000002,482,75,860,61.77,0.07,1047,1.7000000000000002
2020,1,3,11,30,17.8,454,115,682,60.22,0.07,1047,1.9000000000000001
2020,1,3,12,0,18.2,485,98,762,59.47,0.07,1047,2.1
2020,1,3,12,30,18.3,516,80,860,59.56,0.07,1047,2.1
2020,1,3,13,0,18.400000000000002,462,104,726,60.480000000000004,0.07,1047,2.2
2020,1,3,13,30,18.400000000000002,436,104,712,62.190000000000005,0.07,1047,2.1
2020,1,3,14,0,18.3,394,96,696,64.64,0.07,1047,2.1
2020,1,3,14,30,18,351,81,712,67.73,0.07,1047,1.9000000000000001
2020,1,3,15,0,17.6,305,63,758,71.38,0.07,1048,1.7000000000000002
2020,1,3,15,30,17.6,216,58,631,75.51,0.07,1048,1.7000000000000002
2020,1,3,16,0,15.600000000000001,119,58,352,80.03,0.08,1048,1.5
2020,1,3,16,30,14.9,44,32,132,84.84,0.08,1049,1.6
2020,1,3,17,0,14.200000000000001,7,7,19,89.64,0.08,1049,1.7000000000000002
2020,1,3,17,30,14,0,0,0,95.54,0.08,1049,1.7000000000000002
2020,1,3,18,0,13.8,0,0,0,101.10000000000001,0.08,1050,1.8
2020,1,3,18,30,13.600000000000001,0,0,0,106.82000000000001,0.08,1050,2
2020,1,3,19,0,13.4,0,0,0,112.65,0.08,1050,2.1
2020,1,3,19,30,13.3,0,0,0,118.56,0.08,1050,2.3000000000000003
2020,1,3,20,0,13.200000000000001,0,0,0,124.54,0.08,1051,2.4000000000000004
2020,1,3,20,30,13.100000000000001,0,0,0,130.55,0.08,1051,2.5
2020,1,3,21,0,13,0,0,0,136.56,0.08,1051,2.7
2020,1,3,21,30,12.9,0,0,0,142.53,0.08,1051,2.7
2020,1,3,22,0,12.8,0,0,0,148.38,0.08,1051,2.8000000000000003
2020,1,3,22,30,12.700000000000001,0,0,0,154,0.08,1051,2.7
2020,1,3,23,0,12.600000000000001,0,0,0,159.17000000000002,0.08,1051,2.7
2020,1,3,23,30,12.600000000000001,0,0,0,163.43,0.08,1051,2.7
2020,1,4,0,0,12.5,0,0,0,165.9,0.08,1051,2.7
2020,1,4,0,30,12.5,0,0,0,165.61,0.08,1051,2.8000000000000003
2020,1,4,1,0,12.5,0,0,0,162.70000000000002,0.08,1051,2.9000000000000004
2020,1,4,1,30,12.5,0,0,0,158.20000000000002,0.08,1052,2.8000000000000003
2020,1,4,2,0,12.4,0,0,0,152.91,0.08,1052,2.7
2020,1,4,2,30,12.4,0,0,0,147.23,0.08,1052,2.6
2020,1,4,3,0,12.4,0,0,0,141.35,0.08,1052,2.5
2020,1,4,3,30,12.5,0,0,0,135.37,0.08,1052,2.3000000000000003
2020,1,4,4,0,12.700000000000001,0,0,0,129.35,0.08,1052,2.2
2020,1,4,4,30,12.9,0,0,0,123.34,0.08,1052,2
2020,1,4,5,0,13.100000000000001,0,0,0,117.37,0.08,1052,1.9000000000000001
2020,1,4,5,30,13.3,0,0,0,111.47,0.08,1053,1.7000000000000002
2020,1,4,6,0,13.5,0,0,0,105.65,0.08,1053,1.5
2020,1,4,6,30,13.600000000000001,0,0,0,99.96000000000001,0.08,1053,1.4000000000000001
2020,1,4,7,0,13.700000000000001,0,0,0,94.43,0.08,1054,1.4000000000000001
2020,1,4,7,30,14.100000000000001,9,9,16,88.7,0.08,1054,1.4000000000000001
2020,1,4,8,0,14.4,55,38,161,83.83,0.08,1054,1.4000000000000001
2020,1,4,8,30,14.9,131,56,395,79.06,0.08,1054,1.6
2020,1,4,9,0,15.4,107,88,71,74.61,0.08,1055,1.8
2020,1,4,9,30,15.700000000000001,212,125,260,70.56,0.08,1055,1.9000000000000001
2020,1,4,10,0,15.9,286,139,376,67,0.08,1055,2
2020,1,4,10,30,16.1,348,145,464,64.02,0.08,1054,1.8
2020,1,4,11,0,16.400000000000002,395,147,524,61.71,0.08,1054,1.6
2020,1,4,11,30,16.5,441,136,612,60.14,0.08,1053,1.5
2020,1,4,12,0,16.7,432,158,537,59.370000000000005,0.08,1053,1.4000000000000001
2020,1,4,12,30,16.7,429,163,524,59.45,0.08,1053,1.8
2020,1,4,13,0,16.7,427,145,571,60.36,0.08,1053,2.2
2020,1,4,13,30,16.6,401,136,566,62.06,0.08,1053,2.6
2020,1,4,14,0,16.400000000000002,326,153,403,64.5,0.08,1053,3
2020,1,4,14,30,16,321,108,559,67.59,0.08,1053,3.2
2020,1,4,15,0,15.700000000000001,246,100,453,71.24,0.08,1053,3.4000000000000004
2020,1,4,15,30,15.700000000000001,217,65,601,75.37,0.08,1053,3.4000000000000004
2020,1,4,16,0,14.5,140,52,500,79.88,0.08,1054,3.5
2020,1,4,16,30,14,60,35,268,84.69,0.08,1054,3.5
2020,1,4,17,0,13.4,6,6,14,89.51,0.08,1054,3.5
2020,1,4,17,30,13.200000000000001,0,0,0,95.39,0.08,1054,3.5
2020,1,4,18,0,12.9,0,0,0,100.96000000000001,0.08,1054,3.4000000000000004
2020,1,4,18,30,12.700000000000001,0,0,0,106.67,0.08,1054,3.3000000000000003
2020,1,4,19,0,12.5,0,0,0,112.5,0.08,1054,3.3000000000000003
2020,1,4,19,30,12.3,0,0,0,118.42,0.08,1055,3.3000000000000003
2020,1,4,20,0,12.200000000000001,0,0,0,124.4,0.08,1055,3.3000000000000003
2020,1,4,20,30,12.100000000000001,0,0,0,130.41,0.08,1055,3.3000000000000003
2020,1,4,21,0,12,0,0,0,136.42000000000002,0.08,1055,3.4000000000000004
2020,1,4,21,30,12,0,0,0,142.38,0.08,1056,3.4000000000000004
2020,1,4,22,0,11.9,0,0,0,148.23,0.08,1056,3.5
2020,1,4,22,30,11.9,0,0,0,153.85,0.08,1056,3.4000000000000004
2020,1,4,23,0,11.9,0,0,0,159.03,0.08,1056,3.4000000000000004
2020,1,4,23,30,11.9,0,0,0,163.29,0.08,1056,3.4000000000000004
2020,1,5,0,0,11.9,0,0,0,165.78,0.08,1056,3.3000000000000003
2020,1,5,0,30,11.9,0,0,0,165.53,0.08,1056,3.3000000000000003
2020,1,5,1,0,11.9,0,0,0,162.67000000000002,0.08,1056,3.4000000000000004
2020,1,5,1,30,11.8,0,0,0,158.20000000000002,0.08,1056,3.5
2020,1,5,2,0,11.700000000000001,0,0,0,152.93,0.08,1056,3.7
2020,1,5,2,30,11.600000000000001,0,0,0,147.26,0.08,1056,3.7
2020,1,5,3,0,11.5,0,0,0,141.38,0.08,1056,3.8000000000000003
2020,1,5,3,30,11.3,0,0,0,135.41,0.08,1056,3.8000000000000003
2020,1,5,4,0,11.200000000000001,0,0,0,129.39000000000001,0.08,1056,3.8000000000000003
2020,1,5,4,30,11,0,0,0,123.38000000000001,0.08,1057,3.8000000000000003
2020,1,5,5,0,10.9,0,0,0,117.41,0.08,1057,3.8000000000000003
2020,1,5,5,30,10.8,0,0,0,111.5,0.08,1057,3.8000000000000003
2020,1,5,6,0,10.700000000000001,0,0,0,105.68,0.08,1057,3.7
2020,1,5,6,30,10.700000000000001,0,0,0,99.98,0.08,1058,3.7
2020,1,5,7,0,10.700000000000001,0,0,0,94.44,0.08,1058,3.7
2020,1,5,7,30,11.3,10,10,9,88.7,0.08,1059,3.9000000000000004
2020,1,5,8,0,11.8,63,39,222,83.83,0.08,1059,4
2020,1,5,8,30,12.4,158,48,581,79.05,0.08,1059,4.4
2020,1,5,9,0,13,246,53,725,74.59,0.08,1060,4.7
2020,1,5,9,30,13.5,323,60,789,70.52,0.08,1060,4.9
2020,1,5,10,0,14,389,64,829,66.95,0.08,1060,5
2020,1,5,10,30,14.4,446,68,860,63.96,0.08,1060,5
2020,1,5,11,0,14.700000000000001,490,70,883,61.63,0.08,1059,5
2020,1,5,11,30,15,519,72,896,60.050000000000004,0.08,1059,5.1000000000000005
2020,1,5,12,0,15.200000000000001,532,73,899,59.27,0.08,1059,5.2
2020,1,5,12,30,15.3,530,73,895,59.33,0.08,1058,5.300000000000001
2020,1,5,13,0,15.4,513,74,884,60.230000000000004,0.08,1058,5.300000000000001
2020,1,5,13,30,15.3,481,72,869,61.93,0.08,1058,5.2
2020,1,5,14,0,15.3,434,69,843,64.36,0.08,1058,5.1000000000000005
2020,1,5,14,30,15.200000000000001,376,66,807,67.44,0.08,1058,5
2020,1,5,15,0,15,306,61,756,71.09,0.08,1058,4.800000000000001
2020,1,5,15,30,15,229,55,683,75.22,0.08,1058,4.800000000000001
2020,1,5,16,0,14,147,46,568,79.73,0.08,1058,4.1000000000000005
2020,1,5,16,30,13.4,68,32,380,84.54,0.08,1058,4
2020,1,5,17,0,12.700000000000001,10,9,84,89.38,0.08,1058,3.8000000000000003
2020,1,5,17,30,12.5,0,0,0,95.24,0.08,1058,3.7
2020,1,5,18,0,12.3,0,0,0,100.81,0.08,1058,3.6
2020,1,5,18,30,12.100000000000001,0,0,0,106.52,0.08,1058,3.6
2020,1,5,19,0,11.9,0,0,0,112.36,0.08,1058,3.5
2020,1,5,19,30,11.8,0,0,0,118.28,0.08,1058,3.5
2020,1,5,20,0,11.700000000000001,0,0,0,124.26,0.08,1058,3.5
2020,1,5,20,30,11.600000000000001,0,0,0,130.27,0.08,1058,3.6
2020,1,5,21,0,11.5,0,0,0,136.28,0.08,1058,3.6
2020,1,5,21,30,11.4,0,0,0,142.24,0.08,1058,3.6
2020,1,5,22,0,11.4,0,0,0,148.09,0.08,1057,3.6
2020,1,5,22,30,11.200000000000001,0,0,0,153.70000000000002,0.08,1057,3.5
2020,1,5,23,0,11.100000000000001,0,0,0,158.87,0.08,1057,3.4000000000000004
2020,1,5,23,30,11,0,0,0,163.14000000000001,0.08,1057,3.2
2020,1,6,0,0,10.8,0,0,0,165.65,0.08,1056,3.1
2020,1,6,0,30,10.700000000000001,0,0,0,165.45000000000002,0.08,1056,3
2020,1,6,1,0,10.5,0,0,0,162.63,0.08,1056,2.9000000000000004
2020,1,6,1,30,10.3,0,0,0,158.20000000000002,0.08,1057,2.9000000000000004
2020,1,6,2,0,10.100000000000001,0,0,0,152.94,0.08,1057,2.8000000000000003
2020,1,6,2,30,9.9,0,0,0,147.28,0.08,1057,2.9000000000000004
2020,1,6,3,0,9.700000000000001,0,0,0,141.41,0.08,1057,3
2020,1,6,3,30,9.5,0,0,0,135.44,0.08,1057,3.2
2020,1,6,4,0,9.3,0,0,0,129.42000000000002,0.08,1056,3.3000000000000003
2020,1,6,4,30,9.1,0,0,0,123.41,0.08,1056,3.4000000000000004
2020,1,6,5,0,9,0,0,0,117.44,0.08,1056,3.5
2020,1,6,5,30,8.700000000000001,0,0,0,111.52,0.08,1056,3.5
2020,1,6,6,0,8.5,0,0,0,105.7,0.08,1056,3.5
2020,1,6,6,30,8.5,0,0,0,100,0.08,1056,3.3000000000000003
2020,1,6,7,0,8.5,0,0,0,94.45,0.08,1056,3.2
2020,1,6,7,30,9.4,18,14,179,88.7,0.08,1056,3.1
2020,1,6,8,0,10.3,83,29,501,83.82000000000001,0.08,1056,3
2020,1,6,8,30,11.200000000000001,165,40,659,79.03,0.08,1056,2.8000000000000003
2020,1,6,9,0,12,247,47,753,74.56,0.08,1057,2.5
2020,1,6,9,30,13.100000000000001,324,52,813,70.49,0.08,1057,2.6
2020,1,6,10,0,14.100000000000001,392,57,854,66.9,0.08,1057,2.6
2020,1,6,10,30,14.9,447,59,881,63.89,0.08,1056,2.6
2020,1,6,11,0,15.700000000000001,491,62,901,61.550000000000004,0.08,1056,2.7
2020,1,6,11,30,16.2,519,63,911,59.95,0.08,1055,2.5
2020,1,6,12,0,16.7,533,64,915,59.160000000000004,0.08,1055,2.4000000000000004
2020,1,6,12,30,16.900000000000002,531,63,914,59.21,0.08,1054,2.2
2020,1,6,13,0,17.1,514,62,906,60.09,0.08,1054,2.1
2020,1,6,13,30,17.2,483,61,892,61.78,0.08,1053,2.1
2020,1,6,14,0,17.3,438,59,870,64.21000000000001,0.08,1053,2
2020,1,6,14,30,17.1,380,56,839,67.29,0.08,1053,1.9000000000000001
2020,1,6,15,0,16.900000000000002,312,53,793,70.94,0.08,1053,1.7000000000000002
2020,1,6,15,30,16.900000000000002,235,48,727,75.06,0.08,1053,1.7000000000000002
2020,1,6,16,0,15.100000000000001,152,39,624,79.58,0.08,1053,1.7000000000000002
2020,1,6,16,30,14.4,73,29,454,84.39,0.08,1053,1.9000000000000001
2020,1,6,17,0,13.8,12,10,122,89.25,0.08,1053,2.1
2020,1,6,17,30,13.5,0,0,0,95.09,0.08,1053,2.2
2020,1,6,18,0,13.3,0,0,0,100.66,0.08,1053,2.3000000000000003
2020,1,6,18,30,13.100000000000001,0,0,0,106.37,0.08,1052,2.4000000000000004
2020,1,6,19,0,12.9,0,0,0,112.21000000000001,0.08,1052,2.4000000000000004
2020,1,6,19,30,12.600000000000001,0,0,0,118.13,0.08,1052,2.4000000000000004
2020,1,6,20,0,12.4,0,0,0,124.11,0.08,1052,2.4000000000000004
2020,1,6,20,30,12.200000000000001,0,0,0,130.12,0.08,1052,2.4000000000000004
2020,1,6,21,0,12,0,0,0,136.13,0.08,1052,2.4000000000000004
2020,1,6,21,30,11.8,0,0,0,142.09,0.08,1052,2.4000000000000004
2020,1,6,22,0,11.600000000000001,0,0,0,147.93,0.08,1052,2.4000000000000004
2020,1,6,22,30,11.4,0,0,0,153.55,0.08,1052,2.5
2020,1,6,23,0,11.200000000000001,0,0,0,158.72,0.08,1051,2.5
2020,1,6,23,30,11,0,0,0,162.98,0.08,1051,2.5
2020,1,7,0,0,10.9,0,0,0,165.51,0.08,1051,2.5
2020,1,7,0,30,10.700000000000001,0,0,0,165.35,0.08,1051,2.5
2020,1,7,1,0,10.600000000000001,0,0,0,162.58,0.08,1051,2.5
2020,1,7,1,30,10.4,0,0,0,158.18,0.08,1051,2.5
2020,1,7,2,0,10.3,0,0,0,152.95000000000002,0.08,1050,2.5
2020,1,7,2,30,10.200000000000001,0,0,0,147.3,0.08,1050,2.5
2020,1,7,3,0,10.100000000000001,0,0,0,141.44,0.08,1050,2.5
2020,1,7,3,30,10.100000000000001,0,0,0,135.46,0.08,1049,2.4000000000000004
2020,1,7,4,0,10.100000000000001,0,0,0,129.45,0.08,1049,2.3000000000000003
2020,1,7,4,30,10.100000000000001,0,0,0,123.44,0.08,1049,2.2
2020,1,7,5,0,10.100000000000001,0,0,0,117.46000000000001,0.08,1049,2.1
2020,1,7,5,30,10.200000000000001,0,0,0,111.54,0.08,1049,2
2020,1,7,6,0,10.200000000000001,0,0,0,105.72,0.08,1049,1.8
2020,1,7,6,30,10.200000000000001,0,0,0,100.01,0.08,1048,1.7000000000000002
2020,1,7,7,0,10.3,0,0,0,94.46000000000001,0.08,1048,1.6
2020,1,7,7,30,11,16,13,126,88.7,0.08,1048,1.5
2020,1,7,8,0,11.8,78,34,405,83.81,0.08,1048,1.3
2020,1,7,8,30,12.600000000000001,158,50,569,79.01,0.08,1048,1
2020,1,7,9,0,13.5,210,74,510,74.52,0.08,1048,0.7000000000000001
2020,1,7,9,30,14,233,119,342,70.44,0.08,1048,0.8
2020,1,7,10,0,14.600000000000001,302,131,434,66.84,0.08,1048,0.9
2020,1,7,10,30,14.9,409,103,693,63.82,0.08,1048,1.6
2020,1,7,11,0,15.3,416,132,595,61.46,0.08,1047,2.3000000000000003
2020,1,7,11,30,15.4,464,122,680,59.84,0.08,1047,2.7
2020,1,7,12,0,15.5,438,158,544,59.04,0.08,1046,3
2020,1,7,12,30,15.5,472,124,678,59.08,0.08,1046,3
2020,1,7,13,0,15.600000000000001,438,146,583,59.95,0.08,1046,3
2020,1,7,13,30,15.600000000000001,365,171,408,61.63,0.08,1045,2.9000000000000004
2020,1,7,14,0,15.5,380,119,597,64.06,0.08,1045,2.8000000000000003
2020,1,7,14,30,15.3,370,77,753,67.13,0.08,1045,3
2020,1,7,15,0,15.100000000000001,296,74,674,70.78,0.08,1045,3.1
