Source,Location ID,City,State,Country,Latitude,Longitude,Time Zone,Elevation,Local Time Zone,Clearsky DHI Units,Clearsky DNI Units,Clearsky GHI Units,Dew Point Units,DHI Units,DNI Units,GHI Units,Solar Zenith Angle Units,Temperature Units,Pressure Units,Relative Humidity Units,Precipitable Water Units,Wind Direction Units,Wind Speed Units,Cloud Type -15,Cloud Type 0,Cloud Type 1,Cloud Type 2,Cloud Type 3,Cloud Type 4,Cloud Type 5,Cloud Type 6,Cloud Type 7,Cloud Type 8,Cloud Type 9,Cloud Type 10,Cloud Type 11,Cloud Type 12,Fill Flag 0,Fill Flag 1,Fill Flag 2,Fill Flag 3,Fill Flag 4,Fill Flag 5,Surface Albedo Units,Version
NSRDB,145612,-,-,-,36.61,-121.86,-8,9,-8,w/m2,w/m2,w/m2,c,w/m2,w/m2,w/m2,Degree,c,mbar,%,cm,Degrees,m/s,N/A,Clear,Probably Clear,Fog,Water,Super-Cooled Water,Mixed,Opaque Ice,Cirrus,Overlapping,Overshooting,Unknown,Dust,Smoke,N/A,Missing Image,Low Irradiance,Exceeds Clearsky,Missing CLoud Properties,Rayleigh Violation,N/A,v3.2.2
Year,Month,Day,Hour,Minute,Temperature,GHI,DHI,DNI,Solar Zenith Angle,Surface Albedo,Pressure,Wind Speed
2019,1,1,0,0,7.2,0,0,0,166.20000000000002,0.07,1043,2.9000000000000004
2019,1,1,0,30,7.2,0,0,0,165.77,0.07,1043,2.9000000000000004
2019,1,1,1,0,7.2,0,0,0,162.74,0.07,1043,2.9000000000000004
2019,1,1,1,30,7.300000000000001,0,0,0,158.16,0.07,1044,2.9000000000000004
2019,1,1,2,0,7.4,0,0,0,152.83,0.07,1044,2.9000000000000004
2019,1,1,2,30,7.4,0,0,0,147.12,0.07,1045,2.9000000000000004
2019,1,1,3,0,7.4,0,0,0,141.22,0.07,1045,2.9000000000000004
2019,1,1,3,30,7.4,0,0,0,135.24,0.07,1045,3
2019,1,1,4,0,7.4,0,0,0,129.22,0.07,1045,3
2019,1,1,4,30,7.300000000000001,0,0,0,123.22,0.07,1046,3.1
2019,1,1,5,0,7.2,0,0,0,117.25,0.07,1046,3.1
2019,1,1,5,30,7.1000000000000005,0,0,0,111.35000000000001,0.07,1047,3.1
2019,1,1,6,0,7.1000000000000005,0,0,0,105.55,0.07,1047,3.1
2019,1,1,6,30,7.1000000000000005,0,0,0,99.87,0.07,1048,3
2019,1,1,7,0,7.1000000000000005,0,0,0,94.35000000000001,0.07,1049,3
2019,1,1,7,30,8.1,19,14,207,88.65,0.07,1049,2.8000000000000003
2019,1,1,8,0,9,88,29,548,83.79,0.07,1050,2.7
2019,1,1,8,30,9.8,171,37,703,79.05,0.07,1050,2.5
2019,1,1,9,0,10.700000000000001,255,44,797,74.63,0.07,1050,2.4000000000000004
2019,1,1,9,30,11.600000000000001,333,50,852,70.61,0.07,1050,2.1
2019,1,1,10,0,12.5,402,57,886,67.09,0.07,1050,1.8
2019,1,1,10,30,13.100000000000001,459,60,916,64.15,0.07,1050,1.6
2019,1,1,11,0,13.600000000000001,503,62,935,61.870000000000005,0.07,1049,1.3
2019,1,1,11,30,14,532,63,947,60.34,0.07,1049,1.1
2019,1,1,12,0,14.3,543,63,949,59.620000000000005,0.07,1049,0.8
2019,1,1,12,30,14.600000000000001,539,64,943,59.730000000000004,0.07,1048,0.8
2019,1,1,13,0,14.8,522,64,935,60.67,0.07,1048,0.7000000000000001
2019,1,1,13,30,14.9,489,63,920,62.4,0.07,1048,1.1
2019,1,1,14,0,14.9,442,61,897,64.86,0.07,1048,1.5
2019,1,1,14,30,14.700000000000001,382,59,862,67.96000000000001,0.07,1049,1.7000000000000002
2019,1,1,15,0,14.4,309,55,806,71.62,0.07,1049,1.9000000000000001
2019,1,1,15,30,14.4,220,53,678,75.76,0.07,1049,1.9000000000000001
2019,1,1,16,0,12.5,145,41,617,80.27,0.08,1049,2.1
2019,1,1,16,30,12.100000000000001,64,28,420,85.08,0.08,1049,2.1
2019,1,1,17,0,11.700000000000001,7,7,71,89.84,0.08,1049,2.1
2019,1,1,17,30,11.700000000000001,0,0,0,95.79,0.08,1050,2
2019,1,1,18,0,11.700000000000001,0,0,0,101.35000000000001,0.08,1050,1.9000000000000001
2019,1,1,18,30,11.600000000000001,0,0,0,107.06,0.08,1050,1.8
2019,1,1,19,0,11.5,0,0,0,112.89,0.08,1050,1.8
2019,1,1,19,30,11.5,0,0,0,118.81,0.08,1050,1.7000000000000002
2019,1,1,20,0,11.4,0,0,0,124.79,0.08,1050,1.6
2019,1,1,20,30,11.4,0,0,0,130.8,0.08,1050,1.5
