Source,Location ID,City,State,Country,Latitude,Longitude,Time Zone,Elevation,Local Time Zone,Clearsky DHI Units,Clearsky DNI Units,Clearsky GHI Units,Dew Point Units,DHI Units,DNI Units,GHI Units,Solar Zenith Angle Units,Temperature Units,Pressure Units,Relative Humidity Units,Precipitable Water Units,Wind Direction Units,Wind Speed Units,Cloud Type -15,Cloud Type 0,Cloud Type 1,Cloud Type 2,Cloud Type 3,Cloud Type 4,Cloud Type 5,Cloud Type 6,Cloud Type 7,Cloud Type 8,Cloud Type 9,Cloud Type 10,Cloud Type 11,Cloud Type 12,Fill Flag 0,Fill Flag 1,Fill Flag 2,Fill Flag 3,Fill Flag 4,Fill Flag 5,Surface Albedo Units,Version
NSRDB,145612,-,-,-,36.61,-121.86,-8,9,-8,w/m2,w/m2,w/m2,c,w/m2,w/m2,w/m2,Degree,c,mbar,%,cm,Degrees,m/s,N/A,Clear,Probably Clear,Fog,Water,Super-Cooled Water,Mixed,Opaque Ice,Cirrus,Overlapping,Overshooting,Unknown,Dust,Smoke,N/A,Missing Image,Low Irradiance,Exceeds Clearsky,Missing CLoud Properties,Rayleigh Violation,N/A,v3.2.2
Year,Month,Day,Hour,Minute,Temperature,GHI,DHI,DNI,Solar Zenith Angle,Surface Albedo,Pressure,Wind Speed
2022,1,1,12,0,14,536,63,935,59.6,0.07,1047,1.8
2022,1,1,12,30,14.200000000000001,534,63,933,59.71,0.07,1046,1.7000000000000002
2022,1,1,13,0,14.5,517,65,923,60.65,0.07,1046,1.6
2022,1,1,13,30,14.600000000000001,484,63,908,62.370000000000005,0.07,1046,1.5
2022,1,1,14,0,14.700000000000001,438,62,885,64.83,0.07,1046,1.4000000000000001
2022,1,1,14,30,14.5,378,59,850,67.93,0.07,1046,1.3
2022,1,1,15,0,14.4,306,54,797,71.59,0.07,1046,1.2000000000000002
2022,1,1,15,30,13.9,227,48,724,75.72,0.07,1047,1.1
2022,1,1,16,0,13.4,144,40,612,80.24,0.08,1047,1.1
2022,1,1,16,30,13,65,28,426,85.05,0.08,1047,1
2022,1,1,17,0,12.600000000000001,7,7,76,89.82000000000001,0.08,1047,0.9
2022,1,1,17,30,12.5,0,0,0,95.75,0.08,1048,0.8
2022,1,1,18,0,12.3,0,0,0,101.32000000000001,0.08,1048,0.7000000000000001
2022,1,1,18,30,12.100000000000001,0,0,0,107.03,0.08,1048,0.8
2022,1,1,19,0,11.9,0,0,0,112.86,0.08,1048,0.8
2022,1,1,19,30,11.600000000000001,0,0,0,118.78,0.08,1049,1
2022,1,1,20,0,11.4,0,0,0,124.76,0.08,1049,1.1
2022,1,1,20,30,11.200000000000001,0,0,0,130.77,0.08,1049,1.2000000000000002
2022,1,1,21,0,10.9,0,0,0,136.78,0.08,1049,1.3
2022,1,1,21,30,10.8,0,0,0,142.74,0.08,1049,1.4000000000000001
2022,1,1,22,0,10.700000000000001,0,0,0,148.6,0.08,1049,1.5
2022,1,1,22,30,10.600000000000001,0,0,0,154.22,0.08,1049,1.5
2022,1,1,23,0,10.5,0,0,0,159.39000000000001,0.08,1049,1.6
2022,1,1,23,30,10.4,0,0,0,163.64000000000001,0.08,1049,1.6
2022,1,2,0,0,10.4,0,0,0,166.07,0.08,1049,1.6
2022,1,2,0,30,10.3,0,0,0,165.70000000000002,0.08,1049,1.6
2022,1,2,1,0,10.200000000000001,0,0,0,162.72,0.08,1049,1.7000000000000002
2022,1,2,1,30,10.100000000000001,0,0,0,158.18,0.08,1049,1.7000000000000002
2022,1,2,2,0,10.100000000000001,0,0,0,152.87,0.08,1049,1.8
2022,1,2,2,30,9.9,0,0,0,147.17000000000002,0.08,1049,1.9000000000000001
2022,1,2,3,0,9.8,0,0,0,141.28,0.08,1049,2
2022,1,2,3,30,9.600000000000001,0,0,0,135.3,0.08,1049,2.1
2022,1,2,4,0,9.5,0,0,0,129.28,0.08,1049,2.2
2022,1,2,4,30,9.3,0,0,0,123.28,0.08,1049,2.3000000000000003
2022,1,2,5,0,9.200000000000001,0,0,0,117.31,0.08,1049,2.4000000000000004
2022,1,2,5,30,9.1,0,0,0,111.41,0.08,1049,2.5
2022,1,2,6,0,9.1,0,0,0,105.60000000000001,0.08,1049,2.6
2022,1,2,6,30,9.1,0,0,0,99.92,0.08,1049,2.6
2022,1,2,7,0,9.200000000000001,0,0,0,94.39,0.08,1050,2.6
2022,1,2,7,30,10.100000000000001,9,9,19,88.67,0.08,1050,2.5
2022,1,2,8,0,11,64,40,222,83.81,0.08,1050,2.4000000000000004
2022,1,2,8,30,11.9,136,67,361,79.06,0.08,1050,2.4000000000000004
2022,1,2,9,0,12.8,235,61,655,74.62,0.08,1050,2.5
2022,1,2,9,30,13.5,315,63,758,70.59,0.08,1050,2.8000000000000003
2022,1,2,10,0,14.3,384,63,822,67.05,0.08,1050,3.1
2022,1,2,10,30,14.700000000000001,438,68,847,64.1,0.08,1050,3.3000000000000003
2022,1,2,11,0,15.100000000000001,480,73,862,61.800000000000004,0.08,1050,3.5
2022,1,2,11,30,15.200000000000001,508,75,872,60.26,0.08,1049,3.5
2022,1,2,12,0,15.3,520,77,874,59.52,0.08,1048,3.6
2022,1,2,12,30,15.3,519,77,874,59.61,0.08,1048,3.5
2022,1,2,13,0,15.200000000000001,502,75,868,60.54,0.08,1048,3.5
2022,1,2,13,30,15.200000000000001,471,74,852,62.26,0.08,1047,3.4000000000000004
2022,1,2,14,0,15.200000000000001,425,72,827,64.7,0.08,1047,3.3000000000000003
2022,1,2,14,30,15,367,68,792,67.8,0.08,1047,3.1
2022,1,2,15,0,14.8,298,62,741,71.46000000000001,0.08,1046,2.8000000000000003
2022,1,2,15,30,14.3,221,56,663,75.59,0.08,1046,2.6
2022,1,2,16,0,13.9,139,46,543,80.10000000000001,0.07,1046,2.4000000000000004
2022,1,2,16,30,13.5,62,31,345,84.91,0.07,1047,2.4000000000000004
2022,1,2,17,0,13.100000000000001,8,8,60,89.7,0.07,1047,2.4000000000000004
2022,1,2,17,30,13,0,0,0,95.61,0.07,1047,2.3000000000000003
2022,1,2,18,0,13,0,0,0,101.18,0.07,1047,2.3000000000000003
2022,1,2,18,30,12.9,0,0,0,106.89,0.07,1048,2.2
2022,1,2,19,0,12.8,0,0,0,112.72,0.07,1048,2.1
2022,1,2,19,30,12.700000000000001,0,0,0,118.64,0.07,1048,2
2022,1,2,20,0,12.700000000000001,0,0,0,124.62,0.07,1048,1.9000000000000001
2022,1,2,20,30,12.600000000000001,0,0,0,130.63,0.07,1048,1.9000000000000001
2022,1,2,21,0,12.5,0,0,0,136.64000000000001,0.07,1048,1.9000000000000001
2022,1,2,21,30,12.4,0,0,0,142.6,0.07,1048,2
2022,1,2,22,0,12.3,0,0,0,148.45000000000002,0.07,1048,2
2022,1,2,22,30,12.200000000000001,0,0,0,154.08,0.07,1047,2.1
2022,1,2,23,0,12,0,0,0,159.25,0.07,1047,2.1
2022,1,2,23,30,11.9,0,0,0,163.51,0.07,1047,2.2
2022,1,3,0,0,11.700000000000001,0,0,0,165.96,0.07,1047,2.3000000000000003
2022,1,3,0,30,11.600000000000001,0,0,0,165.64000000000001,0.07,1047,2.3000000000000003
2022,1,3,1,0,11.5,0,0,0,162.71,0.07,1047,2.3000000000000003
2022,1,3,1,30,11.4,0,0,0,158.19,0.07,1048,2.4000000000000004
2022,1,3,2,0,11.3,0,0,0,152.9,0.07,1048,2.4000000000000004
2022,1,3,2,30,11.200000000000001,0,0,0,147.21,0.07,1048,2.4000000000000004
2022,1,3,3,0,11.200000000000001,0,0,0,141.32,0.07,1048,2.4000000000000004
2022,1,3,3,30,11.100000000000001,0,0,0,135.34,0.07,1048,2.4000000000000004
2022,1,3,4,0,11.100000000000001,0,0,0,129.33,0.07,1047,2.3000000000000003
2022,1,3,4,30,11.100000000000001,0,0,0,123.32000000000001,0.07,1047,2.3000000000000003
2022,1,3,5,0,11.100000000000001,0,0,0,117.35000000000001,0.07,1047,2.2
2022,1,3,5,30,11.100000000000001,0,0,0,111.45,0.07,1048,2.2
2022,1,3,6,0,11.100000000000001,0,0,0,105.63,0.07,1048,2.2
2022,1,3,6,30,11.200000000000001,0,0,0,99.95,0.07,1048,2.2
2022,1,3,7,0,11.3,0,0,0,94.41,0.07,1048,2.2
2022,1,3,7,30,11.8,9,9,12,88.69,0.07,1048,2.2
2022,1,3,8,0,12.4,41,35,55,83.82000000000001,0.07,1048,2.2
2022,1,3,8,30,12.8,95,79,83,79.06,0.07,1049,2.4000000000000004
2022,1,3,9,0,13.3,164,124,150,74.61,0.07,1049,2.6
2022,1,3,9,30,13.5,235,146,268,70.57000000000001,0.07,1049,2.8000000000000003
2022,1,3,10,0,13.700000000000001,274,180,242,67.02,0.07,1049,3
2022,1,3,10,30,13.9,294,195,227,64.05,0.07,1049,3
2022,1,3,11,0,14,371,183,398,61.74,0.07,1049,3
2022,1,3,11,30,14.200000000000001,359,218,283,60.18,0.07,1049,3
2022,1,3,12,0,14.3,330,224,208,59.42,0.07,1049,2.9000000000000004
2022,1,3,12,30,14.4,287,231,110,59.5,0.07,1048,2.9000000000000004
2022,1,3,13,0,14.5,288,223,132,60.42,0.07,1048,2.8000000000000003
2022,1,3,13,30,14.5,279,209,149,62.13,0.07,1048,2.8000000000000003
2022,1,3,14,0,14.5,209,171,89,64.57000000000001,0.07,1048,2.8000000000000003
2022,1,3,14,30,14.4,206,168,101,67.66,0.07,1048,2.8000000000000003
2022,1,3,15,0,14.3,159,135,76,71.32000000000001,0.07,1048,2.8000000000000003
2022,1,3,15,30,13.9,91,87,14,75.44,0.07,1048,2.7
2022,1,3,16,0,13.5,65,63,11,79.96000000000001,0.08,1048,2.5
2022,1,3,16,30,13.200000000000001,33,33,3,84.77,0.08,1048,2.5
2022,1,3,17,0,12.8,4,4,0,89.58,0.08,1049,2.5
2022,1,3,17,30,12.9,0,0,0,95.47,0.08,1049,2.6
2022,1,3,18,0,12.9,0,0,0,101.03,0.08,1049,2.6
2022,1,3,18,30,13,0,0,0,106.75,0.08,1049,2.6
2022,1,3,19,0,13.100000000000001,0,0,0,112.58,0.08,1049,2.7
2022,1,3,19,30,13,0,0,0,118.5,0.08,1049,2.6
2022,1,3,20,0,12.9,0,0,0,124.48,0.08,1049,2.6
2022,1,3,20,30,12.8,0,0,0,130.49,0.08,1049,2.6
2022,1,3,21,0,12.700000000000001,0,0,0,136.5,0.08,1049,2.5
2022,1,3,21,30,12.700000000000001,0,0,0,142.46,0.08,1049,2.6
2022,1,3,22,0,12.600000000000001,0,0,0,148.31,0.08,1049,2.6
2022,1,3,22,30,12.600000000000001,0,0,0,153.93,0.08,1049,2.5
2022,1,3,23,0,12.600000000000001,0,0,0,159.1,0.08,1049,2.4000000000000004
2022,1,3,23,30,12.600000000000001,0,0,0,163.36,0.08,1049,2.4000000000000004
2022,1,4,0,0,12.600000000000001,0,0,0,165.84,0.08,1049,2.3000000000000003
2022,1,4,0,30,12.600000000000001,0,0,0,165.57,0.08,1049,2.3000000000000003
2022,1,4,1,0,12.700000000000001,0,0,0,162.68,0.08,1049,2.3000000000000003
2022,1,4,1,30,12.700000000000001,0,0,0,158.20000000000002,0.08,1050,2.2
2022,1,4,2,0,12.8,0,0,0,152.92000000000002,0.08,1050,2.2
2022,1,4,2,30,12.9,0,0,0,147.24,0.08,1050,2.1
2022,1,4,3,0,12.9,0,0,0,141.36,0.08,1050,2
2022,1,4,3,30,12.9,0,0,0,135.38,0.08,1050,1.9000000000000001
2022,1,4,4,0,13,0,0,0,129.37,0.08,1050,1.9000000000000001
2022,1,4,4,30,13,0,0,0,123.36,0.08,1050,1.8
2022,1,4,5,0,13.100000000000001,0,0,0,117.39,0.08,1050,1.7000000000000002
2022,1,4,5,30,13.100000000000001,0,0,0,111.48,0.08,1051,1.7000000000000002
2022,1,4,6,0,13.200000000000001,0,0,0,105.66,0.08,1051,1.6
2022,1,4,6,30,13.3,0,0,0,99.97,0.08,1051,1.5
2022,1,4,7,0,13.4,0,0,0,94.43,0.08,1051,1.4000000000000001
2022,1,4,7,30,13.9,8,8,0,88.7,0.08,1051,1.2000000000000002
2022,1,4,8,0,14.4,69,37,302,83.83,0.08,1051,1
2022,1,4,8,30,14.8,153,47,560,79.05,0.08,1052,0.9
2022,1,4,9,0,15.200000000000001,216,62,580,74.60000000000001,0.08,1052,0.8
2022,1,4,9,30,15.5,219,79,421,70.54,0.08,1052,0.8
2022,1,4,10,0,15.8,339,102,605,66.98,0.08,1052,0.8
2022,1,4,10,30,16.1,384,115,613,63.99,0.08,1052,1
2022,1,4,11,0,16.3,272,180,194,61.67,0.08,1052,1.1
2022,1,4,11,30,16.5,288,189,199,60.09,0.08,1051,1.1
2022,1,4,12,0,16.7,455,148,601,59.32,0.08,1051,1.2000000000000002
2022,1,4,12,30,16.8,394,223,335,59.39,0.08,1051,1.3
2022,1,4,13,0,16.8,431,168,530,60.29,0.08,1050,1.3
2022,1,4,13,30,16.8,430,118,665,62,0.08,1050,1.4000000000000001
2022,1,4,14,0,16.8,384,120,611,64.43,0.08,1050,1.4000000000000001
2022,1,4,14,30,16.5,328,109,572,67.52,0.08,1050,1.4000000000000001
2022,1,4,15,0,16.3,295,59,731,71.17,0.08,1050,1.4000000000000001
2022,1,4,15,30,15.700000000000001,220,53,658,75.29,0.08,1051,1.5
2022,1,4,16,0,15,140,43,547,79.81,0.08,1051,1.5
2022,1,4,16,30,14.3,63,30,348,84.62,0.08,1051,1.7000000000000002
2022,1,4,17,0,13.5,7,7,43,89.45,0.08,1051,1.8
2022,1,4,17,30,13.3,0,0,0,95.32000000000001,0.08,1051,2
2022,1,4,18,0,13.100000000000001,0,0,0,100.89,0.08,1051,2.1
2022,1,4,18,30,13,0,0,0,106.60000000000001,0.08,1052,2.2
2022,1,4,19,0,12.9,0,0,0,112.43,0.08,1052,2.2
2022,1,4,19,30,12.8,0,0,0,118.35000000000001,0.08,1052,2.3000000000000003
2022,1,4,20,0,12.700000000000001,0,0,0,124.33,0.08,1052,2.4000000000000004
2022,1,4,20,30,12.600000000000001,0,0,0,130.34,0.08,1052,2.4000000000000004
2022,1,4,21,0,12.4,0,0,0,136.35,0.08,1052,2.4000000000000004
2022,1,4,21,30,12.3,0,0,0,142.31,0.08,1052,2.4000000000000004
2022,1,4,22,0,12.200000000000001,0,0,0,148.16,0.08,1052,2.4000000000000004
2022,1,4,22,30,12.200000000000001,0,0,0,153.78,0.08,1052,2.4000000000000004
2022,1,4,23,0,12.100000000000001,0,0,0,158.95000000000002,0.08,1052,2.4000000000000004
2022,1,4,23,30,12.100000000000001,0,0,0,163.22,0.08,1051,2.4000000000000004
2022,1,5,0,0,12,0,0,0,165.71,0.08,1051,2.3000000000000003
2022,1,5,0,30,12,0,0,0,165.49,0.08,1051,2.2
2022,1,5,1,0,12,0,0,0,162.65,0.08,1051,2.1
2022,1,5,1,30,11.8,0,0,0,158.20000000000002,0.08,1051,2.1
2022,1,5,2,0,11.700000000000001,0,0,0,152.94,0.08,1051,2.2
2022,1,5,2,30,11.700000000000001,0,0,0,147.27,0.08,1051,2.3000000000000003
2022,1,5,3,0,11.600000000000001,0,0,0,141.39000000000001,0.08,1051,2.4000000000000004
2022,1,5,3,30,11.700000000000001,0,0,0,135.42000000000002,0.08,1051,2.4000000000000004
2022,1,5,4,0,11.8,0,0,0,129.41,0.08,1051,2.4000000000000004
2022,1,5,4,30,11.9,0,0,0,123.39,0.08,1051,2.3000000000000003
2022,1,5,5,0,12,0,0,0,117.42,0.08,1051,2.3000000000000003
2022,1,5,5,30,12.100000000000001,0,0,0,111.51,0.08,1051,2.2
2022,1,5,6,0,12.100000000000001,0,0,0,105.69,0.08,1051,2.2
2022,1,5,6,30,12.200000000000001,0,0,0,99.99000000000001,0.08,1051,2.1
2022,1,5,7,0,12.3,0,0,0,94.44,0.08,1051,2
2022,1,5,7,30,12.700000000000001,7,7,9,88.71000000000001,0.08,1051,1.8
2022,1,5,8,0,13.200000000000001,70,34,332,83.82000000000001,0.08,1051,1.7000000000000002
2022,1,5,8,30,13.700000000000001,154,44,577,79.04,0.08,1051,1.9000000000000001
2022,1,5,9,0,14.3,233,52,681,74.57000000000001,0.08,1051,2
2022,1,5,9,30,14.700000000000001,307,57,748,70.5,0.08,1051,2
2022,1,5,10,0,15.200000000000001,373,62,793,66.93,0.08,1051,2
2022,1,5,10,30,15.600000000000001,427,64,825,63.93,0.08,1051,2
2022,1,5,11,0,15.9,470,67,848,61.59,0.08,1050,2
2022,1,5,11,30,16.3,498,67,862,60,0.08,1050,2.1
2022,1,5,12,0,16.6,485,97,758,59.21,0.08,1049,2.1
2022,1,5,12,30,16.7,502,80,826,59.27,0.08,1049,2.3000000000000003
2022,1,5,13,0,16.900000000000002,494,70,853,60.160000000000004,0.08,1048,2.5
2022,1,5,13,30,16.900000000000002,464,68,839,61.86,0.08,1048,2.4000000000000004
2022,1,5,14,0,16.900000000000002,420,66,816,64.29,0.08,1047,2.3000000000000003
2022,1,5,14,30,16.8,350,81,700,67.37,0.08,1047,2.2
2022,1,5,15,0,16.6,296,60,725,71.02,0.08,1047,2
2022,1,5,15,30,16.1,223,51,670,75.14,0.08,1047,1.8
2022,1,5,16,0,15.600000000000001,141,44,543,79.66,0.08,1047,1.7000000000000002
2022,1,5,16,30,14.9,48,29,194,84.47,0.08,1047,1.8
2022,1,5,17,0,14.200000000000001,4,4,0,89.32000000000001,0.08,1047,1.9000000000000001
2022,1,5,17,30,14,0,0,0,95.17,0.08,1047,2
2022,1,5,18,0,13.8,0,0,0,100.74000000000001,0.08,1047,2
2022,1,5,18,30,13.600000000000001,0,0,0,106.45,0.08,1047,2
2022,1,5,19,0,13.5,0,0,0,112.28,0.08,1047,2
2022,1,5,19,30,13.4,0,0,0,118.2,0.08,1047,2
2022,1,5,20,0,13.4,0,0,0,124.18,0.08,1047,2
2022,1,5,20,30,13.3,0,0,0,130.2,0.08,1047,2
2022,1,5,21,0,13.3,0,0,0,136.2,0.08,1047,2
2022,1,5,21,30,13.3,0,0,0,142.17000000000002,0.08,1047,2
2022,1,5,22,0,13.3,0,0,0,148.01,0.08,1047,2
2022,1,5,22,30,13.4,0,0,0,153.63,0.08,1046,2
2022,1,5,23,0,13.4,0,0,0,158.8,0.08,1046,2
2022,1,5,23,30,13.4,0,0,0,163.06,0.08,1046,2
2022,1,6,0,0,13.3,0,0,0,165.58,0.08,1046,2
2022,1,6,0,30,13.200000000000001,0,0,0,165.4,0.08,1046,2
2022,1,6,1,0,13,0,0,0,162.6,0.08,1045,2
2022,1,6,1,30,12.9,0,0,0,158.19,0.08,1045,2.1
2022,1,6,2,0,12.8,0,0,0,152.95000000000002,0.08,1045,2.1
2022,1,6,2,30,12.8,0,0,0,147.29,0.08,1045,2.1
2022,1,6,3,0,12.700000000000001,0,0,0,141.42000000000002,0.08,1045,2.2
2022,1,6,3,30,12.700000000000001,0,0,0,135.45,0.08,1045,2.2
2022,1,6,4,0,12.700000000000001,0,0,0,129.44,0.08,1045,2.3000000000000003
2022,1,6,4,30,12.700000000000001,0,0,0,123.42,0.08,1045,2.3000000000000003
2022,1,6,5,0,12.700000000000001,0,0,0,117.45,0.08,1045,2.3000000000000003
2022,1,6,5,30,12.700000000000001,0,0,0,111.53,0.08,1045,2.3000000000000003
2022,1,6,6,0,12.700000000000001,0,0,0,105.71000000000001,0.08,1045,2.2
2022,1,6,6,30,12.8,0,0,0,100,0.08,1045,2.2
2022,1,6,7,0,12.8,0,0,0,94.45,0.08,1045,2.1
2022,1,6,7,30,13.3,13,11,87,88.71000000000001,0.08,1045,1.9000000000000001
2022,1,6,8,0,13.700000000000001,75,34,382,83.81,0.08,1045,1.8
2022,1,6,8,30,14.100000000000001,158,44,597,79.02,0.08,1045,1.7000000000000002
2022,1,6,9,0,14.5,239,52,700,74.54,0.08,1045,1.7000000000000002
2022,1,6,9,30,14.9,315,59,764,70.46000000000001,0.08,1044,1.5
2022,1,6,10,0,15.3,381,64,807,66.87,0.08,1044,1.3
2022,1,6,10,30,15.8,438,68,840,63.85,0.08,1044,1.3
2022,1,6,11,0,16.3,482,70,864,61.5,0.08,1043,1.2000000000000002
2022,1,6,11,30,16.6,511,72,876,59.9,0.08,1043,1.3
2022,1,6,12,0,16.900000000000002,526,73,882,59.1,0.08,1042,1.4000000000000001
2022,1,6,12,30,17,526,72,885,59.14,0.08,1042,1.6
2022,1,6,13,0,17.1,414,168,493,60.03,0.08,1041,1.7000000000000002
2022,1,6,13,30,17,338,185,323,61.71,0.08,1041,1.9000000000000001
2022,1,6,14,0,16.900000000000002,262,209,122,64.13,0.08,1041,2.1
2022,1,6,14,30,16.7,162,159,9,67.21000000000001,0.08,1041,2.2
2022,1,6,15,0,16.400000000000002,180,93,266,70.86,0.08,1041,2.3000000000000003
2022,1,6,15,30,15.9,232,53,690,74.98,0.08,1040,2.2
2022,1,6,16,0,15.3,146,47,543,79.5,0.08,1040,2.1
2022,1,6,16,30,14.600000000000001,50,32,177,84.32000000000001,0.08,1040,2.2
2022,1,6,17,0,14,12,11,98,89.19,0.08,1041,2.3000000000000003
2022,1,6,17,30,13.700000000000001,0,0,0,95.01,0.08,1041,2.4000000000000004
2022,1,6,18,0,13.5,0,0,0,100.58,0.08,1041,2.5
2022,1,6,18,30,13.3,0,0,0,106.3,0.08,1041,2.4000000000000004
2022,1,6,19,0,13.100000000000001,0,0,0,112.13,0.08,1041,2.4000000000000004
2022,1,6,19,30,13.100000000000001,0,0,0,118.05,0.08,1041,2.4000000000000004
2022,1,6,20,0,13,0,0,0,124.04,0.08,1041,2.3000000000000003
2022,1,6,20,30,13,0,0,0,130.05,0.08,1041,2.3000000000000003
2022,1,6,21,0,13,0,0,0,136.06,0.08,1040,2.3000000000000003
2022,1,6,21,30,13.100000000000001,0,0,0,142.02,0.08,1040,2.3000000000000003
2022,1,6,22,0,13.100000000000001,0,0,0,147.86,0.08,1040,2.4000000000000004
2022,1,6,22,30,13.200000000000001,0,0,0,153.47,0.08,1040,2.5
2022,1,6,23,0,13.3,0,0,0,158.64000000000001,0.08,1040,2.7
2022,1,6,23,30,13.3,0,0,0,162.91,0.08,1040,2.8000000000000003
2022,1,7,0,0,13.3,0,0,0,165.44,0.08,1040,2.8000000000000003
2022,1,7,0,30,13.100000000000001,0,0,0,165.3,0.08,1040,2.8000000000000003
2022,1,7,1,0,13,0,0,0,162.55,0.08,1040,2.7
2022,1,7,1,30,12.8,0,0,0,158.17000000000002,0.08,1040,2.6
2022,1,7,2,0,12.700000000000001,0,0,0,152.95000000000002,0.08,1040,2.6
2022,1,7,2,30,12.700000000000001,0,0,0,147.3,0.08,1040,2.5
2022,1,7,3,0,12.600000000000001,0,0,0,141.44,0.08,1040,2.5
2022,1,7,3,30,12.600000000000001,0,0,0,135.47,0.08,1040,2.3000000000000003
2022,1,7,4,0,12.5,0,0,0,129.46,0.08,1040,2.2
2022,1,7,4,30,12.5,0,0,0,123.45,0.08,1040,2.1
2022,1,7,5,0,12.4,0,0,0,117.47,0.08,1040,1.9000000000000001
2022,1,7,5,30,12.4,0,0,0,111.55,0.08,1040,1.9000000000000001
2022,1,7,6,0,12.3,0,0,0,105.72,0.08,1041,1.8
2022,1,7,6,30,12.5,0,0,0,100.01,0.08,1041,1.6
2022,1,7,7,0,12.600000000000001,0,0,0,94.45,0.08,1041,1.4000000000000001
2022,1,7,7,30,12.9,10,10,12,88.7,0.08,1041,1.4000000000000001
2022,1,7,8,0,13.3,58,42,149,83.8,0.08,1041,1.5
2022,1,7,8,30,13.600000000000001,91,72,100,79,0.08,1041,1.8
2022,1,7,9,0,13.9,163,122,155,74.5,0.08,1042,2.1
2022,1,7,9,30,14.100000000000001,223,147,227,70.41,0.08,1042,2.3000000000000003
2022,1,7,10,0,14.200000000000001,253,166,221,66.81,0.08,1042,2.5
2022,1,7,10,30,14.3,241,189,117,63.78,0.08,1041,2.7
2022,1,7,11,0,14.4,246,204,87,61.410000000000004,0.08,1041,2.8000000000000003
2022,1,7,11,30,14.5,233,202,62,59.79,0.08,1040,2.8000000000000003
2022,1,7,12,0,14.5,221,186,68,58.980000000000004,0.08,1040,2.8000000000000003
2022,1,7,12,30,14.600000000000001,161,156,9,59.01,0.08,1040,2.6
2022,1,7,13,0,14.700000000000001,214,197,33,59.88,0.08,1039,2.4000000000000004
2022,1,7,13,30,14.8,238,207,66,61.56,0.08,1039,2.2
2022,1,7,14,0,14.9,190,176,33,63.980000000000004,0.08,1039,1.9000000000000001
2022,1,7,14,30,14.9,186,163,60,67.05,0.08,1039,1.8
