0.066666667,5.628
0.133333333,5.628
0.2,5.628
0.266666667,49.2852
0.333333333,49.2852
0.4,49.2852
0.466666667,49.2852
0.533333333,77.7066
0.6,77.7066
0.666666667,77.7066
0.733333333,77.7066
0.8,77.6664
0.866666667,77.6664
0.933333333,77.6664
1,77.6664
1.066666667,77.9478
1.133333333,77.9478
1.2,77.9478
1.266666667,78.9528
1.333333333,78.9528
1.4,78.9528
1.466666667,78.9528
1.533333333,79.2744
1.6,79.2744
1.666666667,79.2744
1.733333333,79.2744
1.8,78.993
1.866666667,78.993
1.933333333,78.993
2,78.993
2.066666667,79.1538
2.133333333,79.1538
2.2,79.1538
2.266666667,79.4754
2.333333333,79.4754
2.4,79.4754
2.466666667,79.4754
2.533333333,78.993
2.6,78.993
2.666666667,78.993
2.733333333,78.993
2.8,79.3548
2.866666667,79.3548
2.933333333,79.3548
3,79.3548
3.066666667,78.993
3.133333333,78.993
3.2,78.993
3.266666667,77.9076
3.333333333,77.9076
3.4,77.9076
3.466666667,77.9076
3.533333333,77.8272
3.6,77.8272
3.666666667,77.8272
3.733333333,77.8272
3.8,77.9478
3.866666667,77.9478
3.933333333,77.9478
4,77.9478
4.066666667,77.9076
4.133333333,77.9076
4.2,77.9076
4.266666667,77.9076
4.333333333,77.9076
4.4,77.9076
4.466666667,77.9076
4.533333333,0
4.6,0
4.666666667,0
4.733333333,0
4.8,0
4.866666667,0
4.933333333,0
5,0
5.066666667,0
5.133333333,0
5.2,0
5.266666667,0
5.333333333,0
5.4,0
5.466666667,0
5.533333333,0
5.6,0
5.666666667,0
5.733333333,0
5.8,0
5.866666667,0
5.933333333,0
6,0
6.066666667,77.8674
6.133333333,77.8674
6.2,77.8674
6.266666667,78.9528
6.333333333,78.9528
6.4,78.9528
6.466666667,78.9528
6.533333333,77.9076
6.6,77.9076
6.666666667,77.9076
6.733333333,77.9076
6.8,77.6664
6.866666667,77.6664
6.933333333,77.6664
7,77.6664
7.066666667,77.787
7.133333333,77.787
7.2,77.787
7.266666667,78.0684
7.333333333,78.0684
7.4,78.0684
7.466666667,78.0684
7.533333333,80.5608
7.6,80.5608
7.666666667,80.5608
7.733333333,80.5608
7.8,88.44
7.866666667,88.44
7.933333333,88.44
8,88.44
8.066666667,78.1488
8.133333333,78.1488
8.2,78.1488
8.266666667,77.8272
8.333333333,77.8272
8.4,77.8272
8.466666667,77.8272
8.533333333,77.8674
8.6,77.8674
8.666666667,77.8674
8.733333333,77.8674
8.8,77.9478
8.866666667,77.9478
8.933333333,77.9478
9,77.9478
9.066666667,77.9478
9.133333333,77.9478
9.2,77.9478
9.266666667,77.9076
9.333333333,77.9076
9.4,77.9076
9.466666667,77.9076
9.533333333,78.3498
9.6,78.3498
9.666666667,78.3498
9.733333333,78.3498
9.8,0
9.866666667,0
9.933333333,0
10,0
10.06666667,0
10.13333333,0
10.2,0
10.26666667,0
10.33333333,0
10.4,0
10.46666667,0
10.53333333,0
10.6,0
10.66666667,0
10.73333333,0
10.8,0
10.86666667,0
10.93333333,0
11,0
11.06666667,0
11.13333333,0
11.2,0
11.26666667,0
11.33333333,0
11.4,0
11.46666667,0
11.53333333,0
11.6,0
11.66666667,0
11.73333333,0
11.8,0
11.86666667,0
11.93333333,0
12,0
12.06666667,0
12.13333333,0
12.2,0
12.26666667,0
12.33333333,0
12.4,0
12.46666667,0
12.53333333,0
12.6,0
12.66666667,0
12.73333333,0
12.8,71.9982
12.86666667,71.9982
12.93333333,71.9982
13,71.9982
13.06666667,74.772
13.13333333,74.772
13.2,74.772
13.26666667,107.8164
13.33333333,107.8164
13.4,107.8164
13.46666667,107.8164
13.53333333,99.696
13.6,99.696
13.66666667,99.696
13.73333333,99.696
13.8,70.953
13.86666667,70.953
13.93333333,70.953
14,70.953
14.06666667,70.7922
14.13333333,70.7922
14.2,70.7922
14.26666667,70.953
14.33333333,70.953
14.4,70.953
14.46666667,70.953
14.53333333,71.757
14.6,71.757
14.66666667,71.757
14.73333333,71.757
14.8,70.4706
14.86666667,70.4706
14.93333333,70.4706
15,70.4706
15.06666667,71.757
15.13333333,71.757
15.2,71.757
15.26666667,71.1942
15.33333333,71.1942
15.4,71.1942
15.46666667,71.1942
15.53333333,70.9932
15.6,70.9932
15.66666667,70.9932
15.73333333,70.9932
15.8,70.9128
15.86666667,70.9128
15.93333333,70.9128
16,70.9128
16.06666667,71.0736
16.13333333,71.0736
16.2,71.0736
16.26666667,71.154
16.33333333,71.154
16.4,71.154
16.46666667,71.154
16.53333333,71.1138
16.6,71.1138
16.66666667,71.1138
16.73333333,71.1138
16.8,26.1702
16.86666667,26.1702
16.93333333,26.1702
17,26.1702
17.06666667,0
17.13333333,0
17.2,0
17.26666667,0
17.33333333,0
17.4,0
17.46666667,0
17.53333333,0
17.6,0
17.66666667,0
17.73333333,0
17.8,0
17.86666667,0
17.93333333,0
18,0
18.06666667,0
18.13333333,0
18.2,0
18.26666667,0
18.33333333,0
18.4,0
18.46666667,0
18.53333333,0
18.6,0
18.66666667,0
18.73333333,0
18.8,0
18.86666667,0
18.93333333,0
19,0
19.06666667,4.6632
19.13333333,4.6632
19.2,4.6632
19.26666667,4.3416
19.33333333,4.3416
19.4,4.3416
